ID-dok;ID-præst;dato;helligdag;sogn str.;stift;årgang;køn;uddannelsessted
pr357_2;2;151101;AHelg_U;948/1266;København;1982;1;Aarhus
pr358_2;2;131103;AHelg_U;948/1266;København;1982;1;Aarhus
pr359_2;2;131103;AHelg_U;948/1266;København;1982;1;Aarhus
pr360_2;2;141102;AHelg_L;948/1266;København;1982;1;Aarhus
pr361_2;2;161106;AHelg_L;948/1266;København;1982;1;Aarhus
pr362_2;2;170512;Bed_U;948/1266;København;1982;1;Aarhus
pr363_2;2;110520;Bed_U;948/1266;København;1982;1;Aarhus
pr364_2;2;130426;Bed_U;948/1266;København;1982;1;Aarhus
pr365_2;2;120504;Bed_L;948/1266;København;1982;1;Aarhus
pr366_2;2;130210;Fas_U;948/1266;København;1982;1;Aarhus
pr367_2;2;150215;Fas_U;948/1266;København;1982;1;Aarhus
pr368_2;2;150215;Fas_U;948/1266;København;1982;1;Aarhus
pr369_2;2;150215;Fas_U;948/1266;København;1982;1;Aarhus
pr370_2;2;170226;Fas_U;948/1266;København;1982;1;Aarhus
pr371_2;2;160207;Fas_L;948/1266;København;1982;1;Aarhus
pr372_2;2;160207;Fas_L;948/1266;København;1982;1;Aarhus
pr373_2;2;120219;Fas_L;948/1266;København;1982;1;Aarhus
pr374_2;2;110102;Hel_U;948/1266;København;1982;1;Aarhus
pr375_2;2;150104;Hel_U;948/1266;København;1982;1;Aarhus
pr376_2;2;130106;Hel_U;948/1266;København;1982;1;Aarhus
pr377_2;2;160103;Hel_L;948/1266;København;1982;1;Aarhus
pr378_2;2;140105;Hel_L;948/1266;København;1982;1;Aarhus
pr379_2;2;160925;18Trin_L;948/1266;København;1982;1;Aarhus
pr380_2;2;110925;14Trin_U;948/1266;København;1982;1;Aarhus
pr381_2;2;140928;15Trin_L;948/1266;København;1982;1;Aarhus
pr382_2;2;140928;15Trin_L;948/1266;København;1982;1;Aarhus
pr383_2;2;130929;18Trin_U;948/1266;København;1982;1;Aarhus
pr384_2;2;120930;17Trin_L;948/1266;København;1982;1;Aarhus
pr385_2;2;150614;2Trin_U;948/1266;København;1982;1;Aarhus
pr386_2;2;151021;\SÆR;948/1266;København;1982;1;Aarhus
pr387_2;2;131022;\SÆR;948/1266;København;1982;1;Aarhus
pr388_2;2;161026;\SÆR;948/1266;København;1982;1;Aarhus
pr389_2;2;141029;\SÆR;948/1266;København;1982;1;Aarhus
pr390_2;2;150906;14Trin_U;948/1266;København;1982;1;Aarhus
pr391_2;2;111224;Jul_L;948/1266;København;1982;1;Aarhus
pr392_2;2;121224;Jul_U;948/1266;København;1982;1;Aarhus
pr393_2;2;131224;Jul_L;948/1266;København;1982;1;Aarhus
pr394_2;2;141224;Jul_U;948/1266;København;1982;1;Aarhus
pr395_2;2;151224;Jul_L;948/1266;København;1982;1;Aarhus
pr396_2;2;161224;Jul_U;948/1266;København;1982;1;Aarhus
pr397_2;2;121225;JulD_U;948/1266;København;1982;1;Aarhus
pr398_2;2;141225;JulD_U;948/1266;København;1982;1;Aarhus
pr399_2;2;161225;JulD_U;948/1266;København;1982;1;Aarhus
pr400_2;2;111225;JulD_L;948/1266;København;1982;1;Aarhus
pr401_2;2;131225;JulD_L;948/1266;København;1982;1;Aarhus
pr402_2;2;151225;JulD_L;948/1266;København;1982;1;Aarhus
pr403_2;2;151227;JulS_L;948/1266;København;1982;1;Aarhus
pr404_2;2;110602;KHim_U;948/1266;København;1982;1;Aarhus
pr405_2;2;130509;KHim_U;948/1266;København;1982;1;Aarhus
pr406_2;2;150514;KHim_U;948/1266;København;1982;1;Aarhus
pr407_2;2;160505;KHim_L;948/1266;København;1982;1;Aarhus
pr408_2;2;120517;KHim_L;948/1266;København;1982;1;Aarhus
pr409_2;2;140529;KHim_L;948/1266;København;1982;1;Aarhus
pr410_2;2;110422;Lang_U;948/1266;København;1982;1;Aarhus
pr411_2;2;130329;Lang_U;948/1266;København;1982;1;Aarhus
pr412_2;2;120406;Lang_L;948/1266;København;1982;1;Aarhus
pr413_2;2;140418;Lang_L;948/1266;København;1982;1;Aarhus
pr414_2;2;160325;Lang_L;948/1266;København;1982;1;Aarhus
pr415_2;2;151206;2Adv_L;948/1266;København;1982;1;Aarhus
pr416_2;2;141207;2Adv_U;948/1266;København;1982;1;Aarhus
pr417_2;2;131208;2Adv_L;948/1266;København;1982;1;Aarhus
pr418_2;2;121209;2Adv_U;948/1266;København;1982;1;Aarhus
pr419_2;2;121209;2Adv_U;948/1266;København;1982;1;Aarhus
pr420_2;2;111127;1Adv_U;948/1266;København;1982;1;Aarhus
pr421_2;2;110410;MBeb_U;948/1266;København;1982;1;Aarhus
pr422_2;2;150322;MBeb_U;948/1266;København;1982;1;Aarhus
pr423_2;2;140406;MBeb_L;948/1266;København;1982;1;Aarhus
pr424_2;2;160313;MBeb_L;948/1266;København;1982;1;Aarhus
pr425_2;2;120325;MBeb_L;948/1266;København;1982;1;Aarhus
pr426_2;2;110423;MidF_U;948/1266;København;1982;1;Aarhus
pr427_2;2;130310;MidF_U;948/1266;København;1982;1;Aarhus
pr428_2;2;120318;MidF_L;948/1266;København;1982;1;Aarhus
pr429_2;2;110101;Ny_U;948/1266;København;1982;1;Aarhus
pr430_2;2;130101;Ny_U;948/1266;København;1982;1;Aarhus
pr431_2;2;120101;Ny_L;948/1266;København;1982;1;Aarhus
pr432_2;2;140101;Ny_L;948/1266;København;1982;1;Aarhus
pr433_2;2;130324;Pal_U;948/1266;København;1982;1;Aarhus
pr434_2;2;120401;Pal_L;948/1266;København;1982;1;Aarhus
pr435_2;2;140413;Pal_L;948/1266;København;1982;1;Aarhus
pr436_2;2;160320;Pal_L;948/1266;København;1982;1;Aarhus
pr437_2;2;110612;Pal_U;948/1266;København;1982;1;Aarhus
pr438_2;2;110612;Pal_U;948/1266;København;1982;1;Aarhus
pr439_2;2;130619;Pin_U;948/1266;København;1982;1;Aarhus
pr440_2;2;150524;Pin_U;948/1266;København;1982;1;Aarhus
pr441_2;2;140608;Pin_L;948/1266;København;1982;1;Aarhus
pr442_2;2;160515;Pin_L;948/1266;København;1982;1;Aarhus
pr443_2;2;120527;Pin_L;948/1266;København;1982;1;Aarhus
pr444_2;2;110424;PåsD_U;948/1266;København;1982;1;Aarhus
pr445_2;2;110424;PåsD_U;948/1266;København;1982;1;Aarhus
pr446_2;2;130331;PåsD_U;948/1266;København;1982;1;Aarhus
pr447_2;2;120408;PåsD_L;948/1266;København;1982;1;Aarhus
pr448_2;2;140420;PåsD_L;948/1266;København;1982;1;Aarhus
pr449_2;2;160327;PåsD_L;948/1266;København;1982;1;Aarhus
pr450_2;2;130203;Seks_U;948/1266;København;1982;1;Aarhus
pr451_2;2;150208;Seks_U;948/1266;København;1982;1;Aarhus
pr452_2;2;110227;Seks_U;948/1266;København;1982;1;Aarhus
pr453_2;2;120212;Seks_L;948/1266;København;1982;1;Aarhus
pr454_2;2;140223;Seks_L;948/1266;København;1982;1;Aarhus
pr455_2;2;160131;Seks_L;948/1266;København;1982;1;Aarhus
pr456_2;2;150201;Sept_U;948/1266;København;1982;1;Aarhus
pr457_2;2;110220;Sept_U;948/1266;København;1982;1;Aarhus
pr458_2;2;120205;Sept_L;948/1266;København;1982;1;Aarhus
pr459_2;2;140216;Sept_L;948/1266;København;1982;1;Aarhus
pr460_2;2;110213;SHel_U;948/1266;København;1982;1;Aarhus
pr461_2;2;130120;SHel_U;948/1266;København;1982;1;Aarhus
pr462_2;2;150125;SHel_U;948/1266;København;1982;1;Aarhus
pr463_2;2;140209;SHel_L;948/1266;København;1982;1;Aarhus
pr464_2;2;160117;SHel_L;948/1266;København;1982;1;Aarhus
pr465_2;2;111120;Sidst_U;948/1266;København;1982;1;Aarhus
pr466_2;2;131124;Sidst_U;948/1266;København;1982;1;Aarhus
pr467_2;2;161120;Sidst_L;948/1266;København;1982;1;Aarhus
pr468_2;2;110421;Skær_U;948/1266;København;1982;1;Aarhus
pr469_2;2;130428;Skær_U;948/1266;København;1982;1;Aarhus
pr470_2;2;120405;Skær_L;948/1266;København;1982;1;Aarhus
pr471_2;2;140417;Skær_L;948/1266;København;1982;1;Aarhus
pr472_2;2;160324;Skær_L;948/1266;København;1982;1;Aarhus
pr473_2;2;110619;Trin_U;948/1266;København;1982;1;Aarhus
pr474_2;2;130526;Trin_U;948/1266;København;1982;1;Aarhus
pr475_2;2;150531;Trin_U;948/1266;København;1982;1;Aarhus
pr476_2;2;120602;Trin_L;948/1266;København;1982;1;Aarhus
pr477_2;2;140615;Trin_L;948/1266;København;1982;1;Aarhus
pr478_3;3;170108;1Hel_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr479_3;3;170312;2Hel_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr480_3;3;161218;4Adv_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr481_3;3;161226;2Jul_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr482_3;3;161224;Jul_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr483_3;3;161225;JulD_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr484_3;3;170326;MidF_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr485_3;3;170409;Pal_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr486_3;3;170416;PåsD_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr487_3;3;1612xx;\SÆR;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr488_3;3;170413;Skær_U;418/466 + 957/1052 + 337/373;Viborg;1980;1;Aarhus
pr489_1;1;141226;2Jul_U;2467/2795;Viborg;1976;1;Aarhus
pr490_4;4;110320;2Fas_U;6734/10552;København;1966;2;Aarhus
pr491_4;4;110613;2Pin_U;6734/10552;København;1966;2;Aarhus
pr492_4;4;110206;5Hel_U;6734/10552;København;1966;2;Aarhus
pr493_4;4;110529;5Pås_U;6734/10552;København;1966;2;Aarhus
pr494_4;4;110807;7Trin_U;6734/10552;København;1966;2;Aarhus
pr495_4;4;110821;9Trin_U;6734/10552;København;1966;2;Aarhus
pr496_4;4;120916;15Trin_L;6734/10552;København;1966;2;Aarhus
pr497_4;4;111016;17Trin_U;6734/10552;København;1966;2;Aarhus
pr498_4;4;110508;2Pås_U;6734/10552;København;1966;2;Aarhus
pr499_4;4;130324;Pal_U;6734/10552;København;1966;2;Aarhus
pr500_4;4;131224;Jul_L;6734/10552;København;1966;2;Aarhus
pr501_4;4;120415;1Pås_L;6734/10552;København;1966;2;Aarhus
pr502_4;4;110422;Lang_U;6734/10552;København;1966;2;Aarhus
pr503_4;4;120325;MBeb_L;6734/10552;København;1966;2;Aarhus
pr504_4;4;130310;MidF_U;6734/10552;København;1966;2;Aarhus
pr505_4;4;110602;KHim_U;6734/10552;København;1966;2;Aarhus
pr506_4;4;120213;SHel_L;6734/10552;København;1966;2;Aarhus
pr507_4;4;130414;2Pås_U;6734/10552;København;1966;2;Aarhus
pr508_4;4;130609;2Trin_U;6734/10552;København;1966;2;Aarhus
pr509_4;4;120708;5Trin_L;6734/10552;København;1966;2;Aarhus
pr510_4;4;130707;6Trin_U;6734/10552;København;1966;2;Aarhus
pr511_4;4;131027;22Trin_U;6734/10552;København;1966;2;Aarhus
pr512_4;4;130519;Pin_U;6734/10552;København;1966;2;Aarhus
pr513_4;4;120226;1Fas_L;6734/10552;København;1966;2;Aarhus
pr514_4;4;120610;2Trin_L;6734/10552;København;1966;2;Aarhus
pr515_4;4;110703;2Trin_U;6734/10552;København;1966;2;Aarhus
pr516_4;4;131215;3Adv_L;6734/10552;København;1966;2;Aarhus
pr517_4;4;120513;5Pås_L;6734/10552;København;1966;2;Aarhus
pr518_4;4;120805;9Trin_L;6734/10552;København;1966;2;Aarhus
pr519_4;4;120812;10Trin_L;6734/10552;København;1966;2;Aarhus
pr520_4;4;130811;11Trin_U;6734/10552;København;1966;2;Aarhus
pr521_4;4;120819;11Trin_L;6734/10552;København;1966;2;Aarhus
pr522_4;4;130821;12Trin_U\SÆR;6734/10552;København;1966;2;Aarhus
pr523_4;4;130818;12Trin_U;6734/10552;København;1966;2;Aarhus
pr524_4;4;130908;15Trin_U;6734/10552;København;1966;2;Aarhus
pr525_4;4;121014;19Trin_L;6734/10552;København;1966;2;Aarhus
pr526_4;4;111106;AHelg_U;6734/10552;København;1966;2;Aarhus
pr528_4;4;121104;AHelg_L;6734/10552;København;1966;2;Aarhus
pr528_4;4;110109;1Hel_U;6734/10552;København;1966;2;Aarhus
pr529_4;4;120408;PåsD_L;6734/10552;København;1966;2;Aarhus
pr530_4;4;110227;Seks_U;6734/10552;København;1966;2;Aarhus
pr531_4;4;130120;SHel_U;6734/10552;København;1966;2;Aarhus
pr532_4;4;120405;Skær_L;6734/10552;København;1966;2;Aarhus
pr533_4;4;111120;Sidst_U;6734/10552;København;1966;2;Aarhus
pr534_4;4;111225;JulD_L;6734/10552;København;1966;2;Aarhus
pr535_4;4;120101;Ny_L;6734/10552;København;1966;2;Aarhus
pr536_4;4;140309;1Fas_L;6734/10552;København;1966;2;Aarhus
pr537_4;4;160403;1Pås_L;6734/10552;København;1966;2;Aarhus
pr538_4;4;150607;1Trin_U;6734/10552;København;1966;2;Aarhus
pr539_4;4;140427;1Pås_L;6734/10552;København;1966;2;Aarhus
pr540_4;4;140622;1Trin_L;6734/10552;København;1966;2;Aarhus
pr541_4;4;151226;2Jul_L;6734/10552;København;1966;2;Aarhus
pr542_4;4;160516;2Pin_L;6734/10552;København;1966;2;Aarhus
pr543_4;4;160327;2Pås_L;6734/10552;København;1966;2;Aarhus
pr544_4;4;140202;4Hel_L;6734/10552;København;1966;2;Aarhus
pr545_4;4;160703;6Trin_L;6734/10552;København;1966;2;Aarhus
pr546_4;4;140817;9trin_L;6734/10552;København;1966;2;Aarhus
pr547_4;4;161002;19Trin_L;6734/10552;København;1966;2;Aarhus
pr548_4;4;160207;Fas_L;6734/10552;København;1966;2;Aarhus
pr549_4;4;160529;1Trin_L;6734/10552;København;1966;2;Aarhus
pr550_4;4;160103;Hel_L;6734/10552;København;1966;2;Aarhus
pr551_4;4;160313;MBeb_L;6734/10552;København;1966;2;Aarhus
pr552_4;4;150101;Ny_U;6734/10552;København;1966;2;Aarhus
pr553_4;4;160320;Pal_L;6734/10552;København;1966;2;Aarhus
pr554_4;4;160515;Pin_L;6734/10552;København;1966;2;Aarhus
pr555_4;4;150705;5Trin_U;6734/10552;København;1966;2;Aarhus
pr556_4;4;140706;3Trin_L;6734/10552;København;1966;2;Aarhus
pr557_4;4;140112;1Hel_L;6734/10552;København;1966;2;Aarhus
pr558_4;4;161204;2Adv_U;6734/10552;København;1966;2;Aarhus
pr559_4;4;161204;2Adv_U;6734/10552;København;1966;2;Aarhus
pr560_4;4;120406;Lang_L;6734/10552;København;1966;2;Aarhus
pr561_4;4;140629;2Trin_L;6734/10552;København;1966;2;Aarhus
pr562_4;4;160612;3Trin_L;6734/10552;København;1966;2;Aarhus
pr563_4;4;141221;4Adv_U;6734/10552;København;1966;2;Aarhus
pr564_4;4;150517;6Pås_U;6734/10552;København;1966;2;Aarhus
pr565_4;4;160807;11Trin_L;6734/10552;København;1966;2;Aarhus
pr566_4;4;150823;12Trin_U;6734/10552;København;1966;2;Aarhus
pr567_4;4;160814;12Trin_L;6734/10552;København;1966;2;Aarhus
pr568_4;4;150906;14trin_U;6734/10552;København;1966;2;Aarhus
pr569_4;4;160828;14Trin_L;6734/10552;København;1966;2;Aarhus
pr570_4;4;141190;21Trin_L;6734/10552;København;1966;2;Aarhus
pr571_4;4;151108;23Trin_U;6734/10552;København;1966;2;Aarhus
pr572_4;4;150118;2Hel_U;6734/10552;København;1966;2;Aarhus
pr573_4;4;141225;JulD_U;6734/10552;København;1966;2;Aarhus
pr574_4;4;150208;Seks_U;6734/10552;København;1966;2;Aarhus
pr575_4;4;161120;Sidst_L;6734/10552;København;1966;2;Aarhus
pr576_4;4;151213;3Adv_L;6734/10552;København;1966;2;Aarhus
pr577_4;4;150308;3Fas_U;6734/10552;København;1966;2;Aarhus
pr578_4;4;160417;3Pås_L;6734/10552;København;1966;2;Aarhus
pr579_4;4;160228;3Fas_L;6734/10552;København;1966;2;Aarhus
pr580_4;4;140810;8Trin_L;6734/10552;København;1966;2;Aarhus
pr581_4;4;150809;10Trin_U;6734/10552;København;1966;2;Aarhus
pr582_4;4;150816;11Trin_U;6734/10552;København;1966;2;Aarhus
pr583_4;4;151004;18Trin_U;6734/10552;København;1966;2;Aarhus
pr584_4;4;151018;20Trin_U;6734/10552;København;1966;2;Aarhus
pr585_4;4;151101;AHelg_U;6734/10552;København;1966;2;Aarhus
pr586_4;4;151224;Jul_L;6734/10552;København;1966;2;Aarhus
pr587_4;4;140418;Lang_L;6734/10552;København;1966;2;Aarhus
pr588_4;4;141005;16Trin_L;6734/10552;København;1966;2;Aarhus
pr589_4;4;160131;Seks_L;6734/10552;København;1966;2;Aarhus
pr590_4;4;150402;Skær_U;6734/10552;København;1966;2;Aarhus
pr591_4;4;140615;Trin_L;6734/10552;København;1966;2;Aarhus
pr592_4;4;150405;Pås_U;6734/10552;København;1966;2;Aarhus
pr593_4;4;150208;Seks_U;6734/10552;København;1966;2;Aarhus
pr594_5;5;151115;24Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr595_5;5;151129;1Adv_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr596_5;5;150111;1Hel_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr597_5;5;150125;SHel_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr598_5;5;150201;Sept_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr599_5;5;150215;Fas_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr600_5;5;150222;1Fas_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr601_5;5;150303;3Fas_U\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr602_5;5;150322;MBeb_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr603_5;5;150403;Lang_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr604_5;5;150412;1Pås_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr605_5;5;150426;3Pås_u;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr606_5;5;150510;5Pås_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr607_5;5;150511;KHim_U\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr608_5;5;150614;2Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr609_5;5;150614;2Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr610_5;5;150705;5Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr611_5;5;150719;7Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr612_5;5;150726;8Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr613_5;5;150802;9Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr614_5;5;150809;10Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr615_5;5;150809;10Trin_U\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr616_5;5;150823;12Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr617_5;5;150830;13Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr618_5;5;150906;14Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr619_5;5;150909;\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr620_5;5;150913;15Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr621_5;5;150920;16Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr622_5;5;151004;18Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr623_5;5;151011;19Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr624_5;5;151209;\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr625_5;5;151220;4Adv_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr626_5;5;151224;Jul_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr627_5;5;151225;JulD_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr628_5;5;151225;JulD_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr629_5;5;161120;Sidst_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr630_5;5;160101;Ny_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr631_5;5;160117;SHel_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr632_5;5;160131;Seks_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr633_5;5;160207;Fas_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr634_5;5;160207;Fas_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr635_5;5;160214;1Fas_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr636_5;5;160228;3Fas_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr637_5;5;160320;Pal_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr638_5;5;160328;PåsD_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr639_5;5;160410;2Pås_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr640_5;5;160501;5Pås_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr641_5;5;160505;KHIm_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr642_5;5;160522;Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr643_5;5;160525;Pin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr644_5;5;160612;3Trin_L\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr645_5;5;160703;6Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr646_5;5;160717;8tTrin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr647_5;5;160724;9trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr648_5;5;160731;10Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr649_5;5;160821;13Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr650_5;5;160828;14Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr651_5;5;160904;15Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr652_5;5;160918;17Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr653_5;5;160925;18Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr654_5;5;160928;\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr655_5;5;161002;19Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr656_5;5;161016;21Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr657_5;5;161030;23Trin_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr658_5 ;5;161101;AHelg_L\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr659_5;5;161120;Sidst_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr660_5;5;161127;1Adv_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr661_5;5;161218;4Adv_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr662_5;5;170101;Ny_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr663_5;5;170115;1Hel_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr664_5;5;170129;4Hel_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr665_5;5;170201;\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr666_5;5;170212;Sept_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr667_5;5;170226;Fas_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr668_5;5;170305;1Fas_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr669_5;5;170402;MBeb_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr670_5;5;170409;Pal_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr671_5;5;170416;PåsD_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr672_5;5;170417;2PåsD_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr673_5;5;170430;2Pås_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr674_5;5;170507;3Pås_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr675_5;5;170514;4Pås_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr676_5;5;170512;Bed_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr677_5;5;170525;KHim_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr678_5;5;170604;Pin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr679_5;5;170605;2Pin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr680_5;5;170611;Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr681_5;5;170625;2Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr682_5;5;170709;4Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr683_5;5;170716;5Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr684_5;5;170723;6Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr685_5;5;170730;7Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr686_5;5;170903;12Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr687_5;5;170924;15Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr688_5;5;171015;18Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr689_5;5;171029;20Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr690_5;5;171105;AHelg_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr691_5;5;171119;23Trin_U;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr692_5;5;171215;\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr693_5;5;171217;3Adv_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr694_5;5;171220;\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr695_5;5;171217;3Adv_L\SÆR;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr696_5;5;171224;Jul_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr697_5;5;171226;2Jul_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr698_5;5;171231;JulS_L;1422/1764+3908/4823+905/1115;Helsingør;1984;1;København
pr699_6;6;120226;1Fas_L;1214/1433;Fyn;1955;2;Aarhus
pr700_6;6;120610;1Trin_L;1214/1433;Fyn;1955;2;Aarhus
pr701_6;6;111127;1Adv_L;1214/1433;Fyn;1955;2;Aarhus
pr702_6;6;120610;1Trin_L;1214/1433;Fyn;1955;2;Aarhus
pr703_6;6;111226;2Jul_L;1214/1433;Fyn;1955;2;Aarhus
